pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.3684210526315789
"[0, 200)","[-1.8, -1.2)",0.5
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.5562130177514792
"[0, 200)","[1.2, 1.8)",0.45161290322580644
"[0, 200)","[1.8, 2.4)",0.0
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.5745192307692307
"[200, 400)","[-0.6, 0)",0.5565217391304348
"[200, 400)","[0, 0.6)",0.0
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.5991091314031181
"[400, 800)","[-2.4, -1.8)",0.5826771653543307
"[400, 800)","[-1.8, -1.2)",1.0
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.6282352941176471
"[400, 800)","[0.6, 1.2)",0.5547445255474452
"[400, 800)","[1.2, 1.8)",1.0
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.6341463414634146
"[800, 1600)","[-1.2, -0.6)",0.4857142857142857
"[800, 1600)","[-0.6, 0)",0.0
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5202020202020202
"[800, 1600)","[1.8, 2.4)",0.4423076923076923
"[1600, 3200)","[-2.4, -1.8)",0.0
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.4423076923076923
"[1600, 3200)","[0, 0.6)",0.42857142857142855
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
