pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.3088401377678247
"[0, 200)","[-1.8, -1.2)",0.4021443512021637
"[0, 200)","[-1.2, -0.6)",0.500003614257523
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.39653564923115664
"[0, 200)","[1.2, 1.8)",0.42984592371823555
"[0, 200)","[1.8, 2.4)",0.40915384366201346
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.439883797703133
"[200, 400)","[-0.6, 0)",0.47237346832062643
"[200, 400)","[0, 0.6)",0.3588025845633964
"[200, 400)","[0.6, 1.2)",0.15217032596140864
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.4540344687529209
"[400, 800)","[-2.4, -1.8)",0.48789857020087424
"[400, 800)","[-1.8, -1.2)",0.3773139089112282
"[400, 800)","[-1.2, -0.6)",0.5567532271686867
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.4715373426220005
"[400, 800)","[0.6, 1.2)",0.506520279910329
"[400, 800)","[1.2, 1.8)",0.428330873935313
"[400, 800)","[1.8, 2.4)",0.3456962942990099
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.46128746418980787
"[800, 1600)","[-1.2, -0.6)",0.5058812820289471
"[800, 1600)","[-0.6, 0)",0.37235241926895163
"[800, 1600)","[0, 0.6)",0.3265234144911583
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.3987759038077834
"[800, 1600)","[1.8, 2.4)",0.3271808106898843
"[1600, 3200)","[-2.4, -1.8)",0.4121543311825357
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.38213484107025075
"[1600, 3200)","[0, 0.6)",0.2969689831001308
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
