pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.46444249341527655
"[0, 200)","[-1.8, -1.2)",0.41631504922644164
"[0, 200)","[-1.2, -0.6)",0.25
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.529092509290045
"[0, 200)","[1.2, 1.8)",0.459476954945624
"[0, 200)","[1.8, 2.4)",0.47191011235955055
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.5998205261417844
"[200, 400)","[-0.6, 0)",0.5514847899565427
"[200, 400)","[0, 0.6)",0.46630727762803237
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.6083074127145004
"[400, 800)","[-2.4, -1.8)",0.5624114103472715
"[400, 800)","[-1.8, -1.2)",0.43902439024390244
"[400, 800)","[-1.2, -0.6)",0.5
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.613195433838144
"[400, 800)","[0.6, 1.2)",0.5582954695840134
"[400, 800)","[1.2, 1.8)",0.4078125
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.5985418682018734
"[800, 1600)","[-1.2, -0.6)",0.5582788671023965
"[800, 1600)","[-0.6, 0)",0.422279792746114
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5236977045095126
"[800, 1600)","[1.8, 2.4)",0.46820360056987437
"[1600, 3200)","[-2.4, -1.8)",0.3333333333333333
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.453942895989123
"[1600, 3200)","[0, 0.6)",0.38745644599303136
"[1600, 3200)","[0.6, 1.2)",0.4
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
