pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.4514655500570994
"[0, 200)","[-1.8, -1.2)",0.41057759220598466
"[0, 200)","[-1.2, -0.6)",0.25
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.5254976104196208
"[0, 200)","[1.2, 1.8)",0.47019061781803434
"[0, 200)","[1.8, 2.4)",0.3111111111111111
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.5896937161233434
"[200, 400)","[-0.6, 0)",0.5518911745189118
"[200, 400)","[0, 0.6)",0.3887240356083086
"[200, 400)","[0.6, 1.2)",-0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.613710302091402
"[400, 800)","[-2.4, -1.8)",0.5555067798263584
"[400, 800)","[-1.8, -1.2)",0.45
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.6130826219690046
"[400, 800)","[0.6, 1.2)",0.5596126981068452
"[400, 800)","[1.2, 1.8)",0.4231433506044905
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.5979423762731868
"[800, 1600)","[-1.2, -0.6)",0.5576003188944991
"[800, 1600)","[-0.6, 0)",0.41578947368421054
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5303203661327232
"[800, 1600)","[1.8, 2.4)",0.47021648514185826
"[1600, 3200)","[-2.4, -1.8)",0.37373737373737376
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.45557586837294334
"[1600, 3200)","[0, 0.6)",0.4106007067137809
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
