pt,eta,efficiency
"[0, 80)","[0, 0.096)",0.0
"[0, 80)","[0.096, 0.192)",0.0
"[0, 80)","[0.192, 0.288)",0.6003765218427086
"[0, 80)","[0.288, 0.384)",0.6469692222883143
"[0, 80)","[0.384, 0.48)",0.6213056575904109
"[0, 80)","[0.48, 0.576)",0.6551027444898477
"[0, 80)","[0.576, 0.672)",0.5970023780572135
"[0, 80)","[0.672, 0.768)",0.6078675398972385
"[0, 80)","[0.768, 0.864)",0.6383639934523673
"[0, 80)","[0.864, 0.96)",0.4934627692111451
"[0, 80)","[0.96, 1.056)",0.6156843980097025
"[0, 80)","[1.056, 1.152)",0.6448700257309835
"[0, 80)","[1.152, 1.248)",0.551335760331312
"[0, 80)","[1.248, 1.344)",0.48771377834972546
"[0, 80)","[1.344, 1.44)",0.5176210235829425
"[0, 80)","[1.44, 1.536)",0.5649233884218019
"[0, 80)","[1.536, 1.632)",0.5939018007470643
"[0, 80)","[1.632, 1.728)",0.49063793440895176
"[0, 80)","[1.728, 1.824)",0.5084056582578637
"[0, 80)","[1.824, 1.92)",0.5633535162861901
"[0, 80)","[1.92, 2.016)",0.5964406259809214
"[0, 80)","[2.016, 2.112)",0.6897158846239498
"[0, 80)","[2.112, 2.208)",0.49737063384596664
"[0, 80)","[2.208, 2.304)",0.46956298736108393
"[0, 80)","[2.304, 2.4)",0.5724180790574493
"[80, 160)","[0, 0.096)",0.0
"[80, 160)","[0.096, 0.192)",1.0
"[80, 160)","[0.192, 0.288)",0.48604623512442224
"[80, 160)","[0.288, 0.384)",0.5938180296277682
"[80, 160)","[0.384, 0.48)",0.6560494106013137
"[80, 160)","[0.48, 0.576)",0.6673679075449487
"[80, 160)","[0.576, 0.672)",0.6330895603586707
"[80, 160)","[0.672, 0.768)",0.5813442437233898
"[80, 160)","[0.768, 0.864)",0.6241191443597772
"[80, 160)","[0.864, 0.96)",0.5560800688821081
"[80, 160)","[0.96, 1.056)",0.6143195295229659
"[80, 160)","[1.056, 1.152)",0.5163625794520499
"[80, 160)","[1.152, 1.248)",0.5658972623943135
"[80, 160)","[1.248, 1.344)",0.493865347973643
"[80, 160)","[1.344, 1.44)",0.5578572792727317
"[80, 160)","[1.44, 1.536)",0.5142694366806316
"[80, 160)","[1.536, 1.632)",0.4938730716746609
"[80, 160)","[1.632, 1.728)",0.6201455894044057
"[80, 160)","[1.728, 1.824)",0.5670402077849678
"[80, 160)","[1.824, 1.92)",0.4617106161277777
"[80, 160)","[1.92, 2.016)",0.5313430716382272
"[80, 160)","[2.016, 2.112)",0.45655485378114374
"[80, 160)","[2.112, 2.208)",0.46663163503643895
"[80, 160)","[2.208, 2.304)",0.5183950659823533
"[80, 160)","[2.304, 2.4)",0.48798168516313667
"[160, 240)","[0, 0.096)",0.0
"[160, 240)","[0.096, 0.192)",0.0
"[160, 240)","[0.192, 0.288)",0.24458741574923534
"[160, 240)","[0.288, 0.384)",0.5507680340108989
"[160, 240)","[0.384, 0.48)",0.6224756743918753
"[160, 240)","[0.48, 0.576)",0.6951917486926332
"[160, 240)","[0.576, 0.672)",0.6461496097112213
"[160, 240)","[0.672, 0.768)",0.6121961531522171
"[160, 240)","[0.768, 0.864)",0.6598399465536978
"[160, 240)","[0.864, 0.96)",0.6008378811926088
"[160, 240)","[0.96, 1.056)",0.6417893432615311
"[160, 240)","[1.056, 1.152)",0.5791243126219776
"[160, 240)","[1.152, 1.248)",0.5487036930301719
"[160, 240)","[1.248, 1.344)",0.6492868025932107
"[160, 240)","[1.344, 1.44)",0.44574487183825395
"[160, 240)","[1.44, 1.536)",0.4756678472360871
"[160, 240)","[1.536, 1.632)",0.5919923185041792
"[160, 240)","[1.632, 1.728)",0.5976374793538619
"[160, 240)","[1.728, 1.824)",0.5012850679803814
"[160, 240)","[1.824, 1.92)",0.5521666587538953
"[160, 240)","[1.92, 2.016)",0.5800763012439701
"[160, 240)","[2.016, 2.112)",0.5360362922622341
