pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.2857142857142857
"[0, 200)","[-1.8, -1.2)",0.38217636022514073
"[0, 200)","[-1.2, -0.6)",0.38650306748466257
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.17105263157894737
"[0, 200)","[1.2, 1.8)",0.4353852776582006
"[0, 200)","[1.8, 2.4)",0.4226819248826291
"[200, 400)","[-2.4, -1.8)",0.3221476510067114
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.3409090909090909
"[200, 400)","[-0.6, 0)",0.5171299288946348
"[200, 400)","[0, 0.6)",0.46995456323533835
"[200, 400)","[0.6, 1.2)",0.3609129814550642
"[200, 400)","[1.2, 1.8)",0.3333333333333333
"[200, 400)","[1.8, 2.4)",0.358974358974359
"[400, 800)","[-2.4, -1.8)",0.5283896501158922
"[400, 800)","[-1.8, -1.2)",0.4627217177289315
"[400, 800)","[-1.2, -0.6)",0.3239644970414201
"[400, 800)","[-0.6, 0)",0.25
"[400, 800)","[0, 0.6)",0.3412698412698413
"[400, 800)","[0.6, 1.2)",0.529318492236683
"[400, 800)","[1.2, 1.8)",0.4626721328708084
"[400, 800)","[1.8, 2.4)",0.3588190764572294
"[800, 1600)","[-2.4, -1.8)",0.4
"[800, 1600)","[-1.8, -1.2)",0.36075949367088606
"[800, 1600)","[-1.2, -0.6)",0.5203395825963919
"[800, 1600)","[-0.6, 0)",0.4667654530059272
"[800, 1600)","[0, 0.6)",0.38348868175765644
"[800, 1600)","[0.6, 1.2)",1.7976931348623157e+308
"[800, 1600)","[1.2, 1.8)",0.2159090909090909
"[800, 1600)","[1.8, 2.4)",0.44210344529833345
"[1600, 3200)","[-2.4, -1.8)",0.4185909692601853
"[1600, 3200)","[-1.8, -1.2)",0.36231884057971014
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.14285714285714285
"[1600, 3200)","[0, 0.6)",0.372153788727137
"[1600, 3200)","[0.6, 1.2)",0.3818770226537217
"[1600, 3200)","[1.2, 1.8)",0.8
"[1600, 3200)","[1.8, 2.4)",0.0
