pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.32865297049563513
"[0, 200)","[-1.8, -1.2)",0.36674968872678754
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.3987588525591809
"[0, 200)","[1.2, 1.8)",0.438236170492005
"[0, 200)","[1.8, 2.4)",0.3270592358728384
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.44247694210514776
"[200, 400)","[-0.6, 0)",0.46762634357123173
"[200, 400)","[0, 0.6)",0.4356708575428888
"[200, 400)","[0.6, 1.2)",0.15433835080051816
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.46782084937407964
"[400, 800)","[-2.4, -1.8)",0.5212376073423963
"[400, 800)","[-1.8, -1.2)",0.4215372801482551
"[400, 800)","[-1.2, -0.6)",0.3576211207943311
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.47456692478963025
"[400, 800)","[0.6, 1.2)",0.47690676735358867
"[400, 800)","[1.2, 1.8)",0.3936777466995316
"[400, 800)","[1.8, 2.4)",0.4023017252976521
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.43957592865437906
"[800, 1600)","[-1.2, -0.6)",0.524744808481127
"[800, 1600)","[-0.6, 0)",0.36124250840930594
"[800, 1600)","[0, 0.6)",0.4316245168608603
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.4140844511190222
"[800, 1600)","[1.8, 2.4)",0.46909012839927144
"[1600, 3200)","[-2.4, -1.8)",0.22189415117284603
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.3242630992817454
"[1600, 3200)","[0, 0.6)",0.28947401759143293
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
