pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.46800969968289496
"[0, 200)","[-1.8, -1.2)",0.4143484626647145
"[0, 200)","[-1.2, -0.6)",0.25
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.5283456269757639
"[0, 200)","[1.2, 1.8)",0.4585961063888127
"[0, 200)","[1.8, 2.4)",0.46511627906976744
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.6000619738676858
"[200, 400)","[-0.6, 0)",0.552474484883497
"[200, 400)","[0, 0.6)",0.4691011235955056
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.6086529763852269
"[400, 800)","[-2.4, -1.8)",0.562795089707271
"[400, 800)","[-1.8, -1.2)",0.4440619621342513
"[400, 800)","[-1.2, -0.6)",0.5
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.6134156251209225
"[400, 800)","[0.6, 1.2)",0.5568771830454073
"[400, 800)","[1.2, 1.8)",0.4046434494195688
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.5985553979104863
"[800, 1600)","[-1.2, -0.6)",0.5573252514831055
"[800, 1600)","[-0.6, 0)",0.42245989304812837
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5227993552747882
"[800, 1600)","[1.8, 2.4)",0.4687371733479272
"[1600, 3200)","[-2.4, -1.8)",0.32558139534883723
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.4532996754417598
"[1600, 3200)","[0, 0.6)",0.3848946986201888
"[1600, 3200)","[0.6, 1.2)",0.4
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
