pt,eta,efficiency
"[0, 80)","[0, 0.096)",0.0
"[0, 80)","[0.096, 0.192)",0.0
"[0, 80)","[0.192, 0.288)",0.5245953402814164
"[0, 80)","[0.288, 0.384)",0.6715172377936871
"[0, 80)","[0.384, 0.48)",0.6285048905082893
"[0, 80)","[0.48, 0.576)",0.6354310277927645
"[0, 80)","[0.576, 0.672)",0.5836836552709859
"[0, 80)","[0.672, 0.768)",0.6310700549624756
"[0, 80)","[0.768, 0.864)",0.6314028597143412
"[0, 80)","[0.864, 0.96)",0.6395889138879661
"[0, 80)","[0.96, 1.056)",0.6059012326937269
"[0, 80)","[1.056, 1.152)",0.5483090598717892
"[0, 80)","[1.152, 1.248)",0.5678139216117488
"[0, 80)","[1.248, 1.344)",0.5351729702401447
"[0, 80)","[1.344, 1.44)",0.5440315768355856
"[0, 80)","[1.44, 1.536)",0.3833917826339252
"[0, 80)","[1.536, 1.632)",0.5824564048535802
"[0, 80)","[1.632, 1.728)",0.5551037174100255
"[0, 80)","[1.728, 1.824)",0.5404827096029909
"[0, 80)","[1.824, 1.92)",0.435084637368497
"[0, 80)","[1.92, 2.016)",0.41095920304537925
"[0, 80)","[2.016, 2.112)",0.6355275202675883
"[0, 80)","[2.112, 2.208)",0.5585014060248262
"[0, 80)","[2.208, 2.304)",0.49037665058620306
"[0, 80)","[2.304, 2.4)",0.6156735992910749
"[80, 160)","[0, 0.096)",0.0
"[80, 160)","[0.096, 0.192)",0.0
"[80, 160)","[0.192, 0.288)",0.42694109589448886
"[80, 160)","[0.288, 0.384)",0.5437533572697725
"[80, 160)","[0.384, 0.48)",0.6726155666003724
"[80, 160)","[0.48, 0.576)",0.6504604340894835
"[80, 160)","[0.576, 0.672)",0.6078916757930046
"[80, 160)","[0.672, 0.768)",0.6971399208380684
"[80, 160)","[0.768, 0.864)",0.6087309548250858
"[80, 160)","[0.864, 0.96)",0.5817141901237494
"[80, 160)","[0.96, 1.056)",0.5411551792753255
"[80, 160)","[1.056, 1.152)",0.5361867853077651
"[80, 160)","[1.152, 1.248)",0.6286798021735095
"[80, 160)","[1.248, 1.344)",0.5034423222170816
"[80, 160)","[1.344, 1.44)",0.5891178212183228
"[80, 160)","[1.44, 1.536)",0.5556912640909748
"[80, 160)","[1.536, 1.632)",0.5050495614322077
"[80, 160)","[1.632, 1.728)",0.565580991940052
"[80, 160)","[1.728, 1.824)",0.3842215854819769
"[80, 160)","[1.824, 1.92)",0.48973780151261476
"[80, 160)","[1.92, 2.016)",0.5551809973990125
"[80, 160)","[2.016, 2.112)",0.5770933442591417
"[80, 160)","[2.112, 2.208)",0.5307942025633889
"[80, 160)","[2.208, 2.304)",0.559447725250241
"[80, 160)","[2.304, 2.4)",0.6232714732994461
"[160, 240)","[0, 0.096)",0.0
"[160, 240)","[0.096, 0.192)",0.0
"[160, 240)","[0.192, 0.288)",0.46681927857773375
"[160, 240)","[0.288, 0.384)",0.6602431038573683
"[160, 240)","[0.384, 0.48)",0.6380239327294717
"[160, 240)","[0.48, 0.576)",0.6625059068641385
"[160, 240)","[0.576, 0.672)",0.7025944811598961
"[160, 240)","[0.672, 0.768)",0.5679647558407344
"[160, 240)","[0.768, 0.864)",0.589145868064868
"[160, 240)","[0.864, 0.96)",0.5781007100729664
"[160, 240)","[0.96, 1.056)",0.535858100478384
"[160, 240)","[1.056, 1.152)",0.5296638833674415
"[160, 240)","[1.152, 1.248)",0.46829246088219967
"[160, 240)","[1.248, 1.344)",0.5247584751253829
"[160, 240)","[1.344, 1.44)",0.5988561000634851
"[160, 240)","[1.44, 1.536)",0.5302854217957276
"[160, 240)","[1.536, 1.632)",0.5764233004974535
"[160, 240)","[1.632, 1.728)",0.3909049769191062
"[160, 240)","[1.728, 1.824)",0.6013820192669515
"[160, 240)","[1.824, 1.92)",0.5924040634535392
"[160, 240)","[1.92, 2.016)",0.5781652102337697
"[160, 240)","[2.016, 2.112)",0.6185479354737963
