pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.4490125673249551
"[0, 200)","[-1.8, -1.2)",0.41235728676964406
"[0, 200)","[-1.2, -0.6)",0.25
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.5243612740582732
"[0, 200)","[1.2, 1.8)",0.46921308124680633
"[0, 200)","[1.8, 2.4)",0.3191489361702128
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.5889115872488004
"[200, 400)","[-0.6, 0)",0.5531954536985281
"[200, 400)","[0, 0.6)",0.3983050847457627
"[200, 400)","[0.6, 1.2)",-0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.6127599577017977
"[400, 800)","[-2.4, -1.8)",0.5566175131986164
"[400, 800)","[-1.8, -1.2)",0.4473684210526316
"[400, 800)","[-1.2, -0.6)",0.3333333333333333
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.6128700949142938
"[400, 800)","[0.6, 1.2)",0.5593273542600897
"[400, 800)","[1.2, 1.8)",0.4190938511326861
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.5974141774409273
"[800, 1600)","[-1.2, -0.6)",0.557340306313037
"[800, 1600)","[-0.6, 0)",0.4158415841584158
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5298080161670596
"[800, 1600)","[1.8, 2.4)",0.47213779128672745
"[1600, 3200)","[-2.4, -1.8)",0.375
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.45738831615120273
"[1600, 3200)","[0, 0.6)",0.4128065395095368
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
