pt,eta,efficiency
"[0, 80)","[0, 0.096)",0.6128236764502091
"[0, 80)","[0.096, 0.192)",0.6185612531351294
"[0, 80)","[0.192, 0.288)",0.6122921699529107
"[0, 80)","[0.288, 0.384)",0.6974563226407973
"[0, 80)","[0.384, 0.48)",0.6443419233131694
"[0, 80)","[0.48, 0.576)",0.6775987535631276
"[0, 80)","[0.576, 0.672)",0.486428551003607
"[0, 80)","[0.672, 0.768)",0.6304775874666663
"[0, 80)","[0.768, 0.864)",0.5849705543869802
"[0, 80)","[0.864, 0.96)",0.4514871228187982
"[0, 80)","[0.96, 1.056)",0.6185502720076549
"[0, 80)","[1.056, 1.152)",0.6081513078472385
"[0, 80)","[1.152, 1.248)",0.5095213823284872
"[0, 80)","[1.248, 1.344)",0.5419120745503011
"[0, 80)","[1.344, 1.44)",0.3084738568392849
"[0, 80)","[1.44, 1.536)",0.3037929837704326
"[0, 80)","[1.536, 1.632)",0.6474899677514748
"[0, 80)","[1.632, 1.728)",0.3757826595225181
"[0, 80)","[1.728, 1.824)",0.575564227627943
"[0, 80)","[1.824, 1.92)",0.47528642085444694
"[0, 80)","[1.92, 2.016)",0.5952471394581523
"[0, 80)","[2.016, 2.112)",0.5916476336756289
"[0, 80)","[2.112, 2.208)",0.46829778010789325
"[0, 80)","[2.208, 2.304)",0.787072493433858
"[0, 80)","[2.304, 2.4)",0.6755402937400061
"[80, 160)","[0, 0.096)",0.6368517025109568
"[80, 160)","[0.096, 0.192)",0.6979578985063815
"[80, 160)","[0.192, 0.288)",0.7314459799792437
"[80, 160)","[0.288, 0.384)",0.704896585598628
"[80, 160)","[0.384, 0.48)",0.66976992629521
"[80, 160)","[0.48, 0.576)",0.4470092338241352
"[80, 160)","[0.576, 0.672)",0.6572533549218785
"[80, 160)","[0.672, 0.768)",0.5688561936535985
"[80, 160)","[0.768, 0.864)",0.6835576445772268
"[80, 160)","[0.864, 0.96)",0.5060565359287784
"[80, 160)","[0.96, 1.056)",0.6943836189091053
"[80, 160)","[1.056, 1.152)",0.5757854600050976
"[80, 160)","[1.152, 1.248)",0.6749939351418905
"[80, 160)","[1.248, 1.344)",0.4470097400843288
"[80, 160)","[1.344, 1.44)",0.7006655052541377
"[80, 160)","[1.44, 1.536)",0.6380984977117444
"[80, 160)","[1.536, 1.632)",0.6112812003540811
"[80, 160)","[1.632, 1.728)",0.5261082903396331
"[80, 160)","[1.728, 1.824)",0.47233235404918
"[80, 160)","[1.824, 1.92)",0.8697902819498828
"[80, 160)","[1.92, 2.016)",0.4774147832144561
"[80, 160)","[2.016, 2.112)",0.3893114325247742
"[80, 160)","[2.112, 2.208)",0.48055493896646095
"[80, 160)","[2.208, 2.304)",0.7093831192176903
"[80, 160)","[2.304, 2.4)",0.509807067562532
"[160, 240)","[0, 0.096)",0.5544352057352268
"[160, 240)","[0.096, 0.192)",0.5557010883698343
"[160, 240)","[0.192, 0.288)",0.6798402207364242
"[160, 240)","[0.288, 0.384)",0.6843272530987115
"[160, 240)","[0.384, 0.48)",0.6638414120350994
"[160, 240)","[0.48, 0.576)",0.6973837555142149
"[160, 240)","[0.576, 0.672)",0.6495380227248385
"[160, 240)","[0.672, 0.768)",0.5615890015871686
"[160, 240)","[0.768, 0.864)",0.546305815329453
"[160, 240)","[0.864, 0.96)",0.5833823151136904
"[160, 240)","[0.96, 1.056)",0.5069483568592056
"[160, 240)","[1.056, 1.152)",0.7262388687547837
"[160, 240)","[1.152, 1.248)",0.5206059575772667
"[160, 240)","[1.248, 1.344)",0.7090201225854661
"[160, 240)","[1.344, 1.44)",0.4788936518107274
"[160, 240)","[1.44, 1.536)",0.167566175662893
"[160, 240)","[1.536, 1.632)",0.12797341120996097
"[160, 240)","[1.632, 1.728)",0.4533781611310237
"[160, 240)","[1.728, 1.824)",0.43965563043059497
"[160, 240)","[1.824, 1.92)",0.4190997463115443
"[160, 240)","[1.92, 2.016)",0.701750473775965
"[160, 240)","[2.016, 2.112)",0.5069972576931965
"[160, 240)","[2.112, 2.208)",0.7521500800827747
"[160, 240)","[2.208, 2.304)",0.23804429814544734
"[160, 240)","[2.304, 2.4)",0.4681506767193105
"[240, 320)","[0, 0.096)",0.576910026144192
"[240, 320)","[0.096, 0.192)",0.641438661680136
"[240, 320)","[0.192, 0.288)",0.728040098953445
"[240, 320)","[0.288, 0.384)",0.6905901064222403
"[240, 320)","[0.384, 0.48)",0.8095329685502811
"[240, 320)","[0.48, 0.576)",0.6515328273858146
"[240, 320)","[0.576, 0.672)",0.5805197510796469
"[240, 320)","[0.672, 0.768)",0.561688622562583
"[240, 320)","[0.768, 0.864)",0.6540141392246709
"[240, 320)","[0.864, 0.96)",0.6925935974055363
"[240, 320)","[0.96, 1.056)",0.5934235628468918
"[240, 320)","[1.056, 1.152)",0.6093732363804841
"[240, 320)","[1.152, 1.248)",0.7044417631328118
"[240, 320)","[1.248, 1.344)",0.5894212567497343
"[240, 320)","[1.344, 1.44)",0.42777211488357875
"[240, 320)","[1.44, 1.536)",0.5271916079827581
"[240, 320)","[1.536, 1.632)",0.3886434715819541
"[240, 320)","[1.632, 1.728)",0.609263668842342
"[240, 320)","[1.728, 1.824)",0.914197137031555
"[240, 320)","[1.824, 1.92)",0.652404097651355
"[240, 320)","[1.92, 2.016)",0.3852810099557526
"[240, 320)","[2.016, 2.112)",0.24300798635371806
"[240, 320)","[2.112, 2.208)",0.4762196830469758
"[240, 320)","[2.208, 2.304)",0.608544366191656
"[240, 320)","[2.304, 2.4)",0.28298982826771424
"[320, 400)","[0, 0.096)",0.5326428845444293
"[320, 400)","[0.096, 0.192)",0.665226163717518
"[320, 400)","[0.192, 0.288)",0.7103093915548242
"[320, 400)","[0.288, 0.384)",0.7400255740857438
"[320, 400)","[0.384, 0.48)",0.6354865152546556
"[320, 400)","[0.48, 0.576)",0.5308985615701585
"[320, 400)","[0.576, 0.672)",0.6570998735767043
"[320, 400)","[0.672, 0.768)",0.6099229894926709
"[320, 400)","[0.768, 0.864)",0.5749330212837469
"[320, 400)","[0.864, 0.96)",0.6599516812631379
"[320, 400)","[0.96, 1.056)",0.656425324780991
"[320, 400)","[1.056, 1.152)",0.5941452967751562
"[320, 400)","[1.152, 1.248)",0.47699040157169853
"[320, 400)","[1.248, 1.344)",0.5446708538884886
"[320, 400)","[1.344, 1.44)",0.7660424356496922
"[320, 400)","[1.44, 1.536)",0.7938047106759579
"[320, 400)","[1.536, 1.632)",0.5823033853852991
"[320, 400)","[1.632, 1.728)",0.7421418283427325
"[320, 400)","[1.728, 1.824)",0.4700686456334431
"[320, 400)","[1.824, 1.92)",0.3310409702645368
"[320, 400)","[1.92, 2.016)",0.2633543967873706
"[320, 400)","[2.016, 2.112)",0.49173861590739076
"[320, 400)","[2.112, 2.208)",0.4566176429342282
"[320, 400)","[2.208, 2.304)",0.38961928445944294
"[320, 400)","[2.304, 2.4)",0.6411744997676508
"[400, 480)","[0, 0.096)",0.6324013956959319
"[400, 480)","[0.096, 0.192)",0.6190023002876489
"[400, 480)","[0.192, 0.288)",0.6376598149896738
"[400, 480)","[0.288, 0.384)",0.7209909472508792
"[400, 480)","[0.384, 0.48)",0.771079250059691
"[400, 480)","[0.48, 0.576)",0.5813881994953729
"[400, 480)","[0.576, 0.672)",0.619405040868179
"[400, 480)","[0.672, 0.768)",0.7235074248340424
"[400, 480)","[0.768, 0.864)",0.6882573808773548
"[400, 480)","[0.864, 0.96)",0.605821893127397
"[400, 480)","[0.96, 1.056)",0.4244455561973264
"[400, 480)","[1.056, 1.152)",0.47472771473943465
"[400, 480)","[1.152, 1.248)",0.4635260909800024
"[400, 480)","[1.248, 1.344)",0.315712691535117
"[400, 480)","[1.344, 1.44)",0.49109561381941425
"[400, 480)","[1.44, 1.536)",0.23789941005565624
"[400, 480)","[1.536, 1.632)",0.4573832724268262
"[400, 480)","[1.632, 1.728)",0.49034237155448246
"[400, 480)","[1.728, 1.824)",0.47766154865066235
"[400, 480)","[1.824, 1.92)",0.44667304744917075
"[400, 480)","[1.92, 2.016)",0.17758185368627374
"[400, 480)","[2.016, 2.112)",0.4738810529385591
"[400, 480)","[2.112, 2.208)",0.7612168272526211
"[400, 480)","[2.208, 2.304)",0.8038693346664266
"[400, 480)","[2.304, 2.4)",0.8557476342556577
"[480, 560)","[0, 0.096)",0.5729986006205778
"[480, 560)","[0.096, 0.192)",0.6419774791532592
"[480, 560)","[0.192, 0.288)",0.6774831886488406
"[480, 560)","[0.288, 0.384)",0.7144543280948149
"[480, 560)","[0.384, 0.48)",0.7802537107068175
"[480, 560)","[0.48, 0.576)",0.6539523410556288
"[480, 560)","[0.576, 0.672)",0.5543638847863462
"[480, 560)","[0.672, 0.768)",0.7075264597848367
"[480, 560)","[0.768, 0.864)",0.633592585697944
"[480, 560)","[0.864, 0.96)",0.4281322822956386
"[480, 560)","[0.96, 1.056)",0.5429882438665925
"[480, 560)","[1.056, 1.152)",0.707069279575833
"[480, 560)","[1.152, 1.248)",0.6028877803437448
"[480, 560)","[1.248, 1.344)",0.46400279890396007
"[480, 560)","[1.344, 1.44)",0.5376751883172297
"[480, 560)","[1.44, 1.536)",0.6010197874303466
"[480, 560)","[1.536, 1.632)",0.5609335308882853
"[480, 560)","[1.632, 1.728)",0.28759889137759787
"[480, 560)","[1.728, 1.824)",0.16523474324015164
"[480, 560)","[1.824, 1.92)",0.5379077877015795
"[480, 560)","[1.92, 2.016)",0.3883084031039286
"[480, 560)","[2.016, 2.112)",0.5115666910433995
"[480, 560)","[2.112, 2.208)",0.7921545240544507
"[480, 560)","[2.208, 2.304)",0.6640348543606606
"[480, 560)","[2.304, 2.4)",1.0
"[560, 640)","[0, 0.096)",0.6514122375596934
"[560, 640)","[0.096, 0.192)",0.672897513929929
"[560, 640)","[0.192, 0.288)",0.5692851393728331
"[560, 640)","[0.288, 0.384)",0.6978529379945891
"[560, 640)","[0.384, 0.48)",0.6966486519747601
"[560, 640)","[0.48, 0.576)",0.6968618036910683
"[560, 640)","[0.576, 0.672)",0.6390994268539312
"[560, 640)","[0.672, 0.768)",0.6355033417227773
"[560, 640)","[0.768, 0.864)",0.6549250982358769
"[560, 640)","[0.864, 0.96)",0.46067917263062674
"[560, 640)","[0.96, 1.056)",0.41619450438929767
"[560, 640)","[1.056, 1.152)",0.5768605639894363
"[560, 640)","[1.152, 1.248)",0.5906720833868218
"[560, 640)","[1.248, 1.344)",0.7242035353146674
"[560, 640)","[1.344, 1.44)",0.40959861654080476
"[560, 640)","[1.44, 1.536)",0.4712617213553338
"[560, 640)","[1.536, 1.632)",0.523482227279962
"[560, 640)","[1.632, 1.728)",0.7159143670607289
"[560, 640)","[1.728, 1.824)",0.8537131878245011
"[560, 640)","[1.824, 1.92)",0.9473754978575593
"[560, 640)","[1.92, 2.016)",0.9850180716710479
"[560, 640)","[2.016, 2.112)",0.9918354947120588
"[560, 640)","[2.112, 2.208)",0.328707802415586
"[560, 640)","[2.208, 2.304)",0.08364234998481265
"[560, 640)","[2.304, 2.4)",0.0
"[640, 720)","[0, 0.096)",0.5382161022827905
"[640, 720)","[0.096, 0.192)",0.6607282858590571
"[640, 720)","[0.192, 0.288)",0.6705984764233045
"[640, 720)","[0.288, 0.384)",0.7393623696643679
"[640, 720)","[0.384, 0.48)",0.677710062772177
"[640, 720)","[0.48, 0.576)",0.7420366886303373
"[640, 720)","[0.576, 0.672)",0.45117337587224604
"[640, 720)","[0.672, 0.768)",0.7094400612461579
"[640, 720)","[0.768, 0.864)",0.8066495843277363
"[640, 720)","[0.864, 0.96)",0.6743051795485904
"[640, 720)","[0.96, 1.056)",0.4888480322401988
"[640, 720)","[1.056, 1.152)",0.4983762961192195
"[640, 720)","[1.152, 1.248)",0.4628714949337101
"[640, 720)","[1.248, 1.344)",0.6242055720176387
"[640, 720)","[1.344, 1.44)",0.7468200710257094
"[640, 720)","[1.44, 1.536)",0.5653920616585373
"[640, 720)","[1.536, 1.632)",0.7562070521688957
"[640, 720)","[1.632, 1.728)",0.7335672501375079
"[640, 720)","[1.728, 1.824)",0.7521121320830096
"[640, 720)","[1.824, 1.92)",0.8979940262266585
"[640, 720)","[1.92, 2.016)",0.8033380959721119
"[640, 720)","[2.016, 2.112)",0.5448601525608427
"[640, 720)","[2.112, 2.208)",1.0
"[640, 720)","[2.208, 2.304)",0.0
"[640, 720)","[2.304, 2.4)",0.0
"[720, 800)","[0, 0.096)",0.5271618280498589
"[720, 800)","[0.096, 0.192)",0.6338472920731071
"[720, 800)","[0.192, 0.288)",0.615572338723404
"[720, 800)","[0.288, 0.384)",0.4903112028395002
"[720, 800)","[0.384, 0.48)",0.5850842342317857
"[720, 800)","[0.48, 0.576)",0.6548435872751535
"[720, 800)","[0.576, 0.672)",0.5413723271996879
"[720, 800)","[0.672, 0.768)",0.8135356712648941
"[720, 800)","[0.768, 0.864)",0.665680996610182
"[720, 800)","[0.864, 0.96)",0.6094247094700717
"[720, 800)","[0.96, 1.056)",0.5642198891590162
"[720, 800)","[1.056, 1.152)",0.7729588834613762
"[720, 800)","[1.152, 1.248)",0.14582540761046742
"[720, 800)","[1.248, 1.344)",0.3232957147468475
"[720, 800)","[1.344, 1.44)",0.9132796441979285
"[720, 800)","[1.44, 1.536)",0.5555083204312045
"[720, 800)","[1.536, 1.632)",0.6913412453231804
"[720, 800)","[1.632, 1.728)",0.10376972042992108
"[720, 800)","[1.728, 1.824)",0.0
"[720, 800)","[1.824, 1.92)",0.0
"[720, 800)","[1.92, 2.016)",0.0
"[720, 800)","[2.016, 2.112)",0.0
"[720, 800)","[2.112, 2.208)",0.0
"[720, 800)","[2.208, 2.304)",0.0
"[720, 800)","[2.304, 2.4)",0.0
"[800, 880)","[0, 0.096)",0.4811814409344762
"[800, 880)","[0.096, 0.192)",0.6789858613286598
"[800, 880)","[0.192, 0.288)",0.5988572683617978
"[800, 880)","[0.288, 0.384)",0.6019036625921309
"[800, 880)","[0.384, 0.48)",0.8080228279258739
"[800, 880)","[0.48, 0.576)",0.6933541965641985
"[800, 880)","[0.576, 0.672)",0.616231758892339
"[800, 880)","[0.672, 0.768)",0.6058837070803443
"[800, 880)","[0.768, 0.864)",0.6837437811929485
"[800, 880)","[0.864, 0.96)",0.6961125610023664
"[800, 880)","[0.96, 1.056)",0.6637534005222667
"[800, 880)","[1.056, 1.152)",0.7324662424968619
"[800, 880)","[1.152, 1.248)",0.7517352184774286
"[800, 880)","[1.248, 1.344)",0.4939454825301528
"[800, 880)","[1.344, 1.44)",0.4617988993044507
"[800, 880)","[1.44, 1.536)",0.5928478829831471
"[800, 880)","[1.536, 1.632)",0.6443698169702485
"[800, 880)","[1.632, 1.728)",0.6711666975272275
"[800, 880)","[1.728, 1.824)",0.0
"[800, 880)","[1.824, 1.92)",0.0
"[800, 880)","[1.92, 2.016)",0.0
"[800, 880)","[2.016, 2.112)",0.0
"[800, 880)","[2.112, 2.208)",0.0
"[800, 880)","[2.208, 2.304)",0.0
"[800, 880)","[2.304, 2.4)",0.0
"[880, 960)","[0, 0.096)",0.5950768742411849
"[880, 960)","[0.096, 0.192)",0.627966895371797
"[880, 960)","[0.192, 0.288)",0.635178534540048
"[880, 960)","[0.288, 0.384)",0.5826213644002234
"[880, 960)","[0.384, 0.48)",0.5009577686107318
"[880, 960)","[0.48, 0.576)",0.7441395020169119
"[880, 960)","[0.576, 0.672)",0.5909480705332876
"[880, 960)","[0.672, 0.768)",0.5597398191286468
"[880, 960)","[0.768, 0.864)",0.40457772402826764
"[880, 960)","[0.864, 0.96)",0.4076565944026995
"[880, 960)","[0.96, 1.056)",0.8211429238806722
"[880, 960)","[1.056, 1.152)",0.7249507864068929
"[880, 960)","[1.152, 1.248)",0.35311271698379815
"[880, 960)","[1.248, 1.344)",0.9824326841730135
"[880, 960)","[1.344, 1.44)",0.013530140400464151
"[880, 960)","[1.44, 1.536)",0.9024166726731674
"[880, 960)","[1.536, 1.632)",1.0
"[880, 960)","[1.632, 1.728)",0.0
"[880, 960)","[1.728, 1.824)",0.7006496614921699
"[880, 960)","[1.824, 1.92)",0.0
"[880, 960)","[1.92, 2.016)",0.0
"[880, 960)","[2.016, 2.112)",0.0
"[880, 960)","[2.112, 2.208)",0.0
"[880, 960)","[2.208, 2.304)",0.0
"[880, 960)","[2.304, 2.4)",0.0
"[960, 1040)","[0, 0.096)",0.4719336254530378
"[960, 1040)","[0.096, 0.192)",0.6137961775548982
"[960, 1040)","[0.192, 0.288)",0.5548358550811928
"[960, 1040)","[0.288, 0.384)",0.590386187236627
"[960, 1040)","[0.384, 0.48)",0.6450664549228918
"[960, 1040)","[0.48, 0.576)",0.7452612644376396
"[960, 1040)","[0.576, 0.672)",0.7947969431631023
"[960, 1040)","[0.672, 0.768)",0.7380966796525249
"[960, 1040)","[0.768, 0.864)",0.7060340640052389
"[960, 1040)","[0.864, 0.96)",0.8515688857586353
"[960, 1040)","[0.96, 1.056)",0.8581429209071538
"[960, 1040)","[1.056, 1.152)",0.19525546607933558
"[960, 1040)","[1.152, 1.248)",0.6193370214835152
"[960, 1040)","[1.248, 1.344)",0.6487779355706704
"[960, 1040)","[1.344, 1.44)",0.907076314034295
"[960, 1040)","[1.44, 1.536)",0.0
"[960, 1040)","[1.536, 1.632)",0.026075472143094185
"[960, 1040)","[1.632, 1.728)",0.0
"[960, 1040)","[1.728, 1.824)",0.0
"[960, 1040)","[1.824, 1.92)",0.0
"[960, 1040)","[1.92, 2.016)",0.0
"[960, 1040)","[2.016, 2.112)",0.0
"[960, 1040)","[2.112, 2.208)",0.0
"[960, 1040)","[2.208, 2.304)",0.0
"[960, 1040)","[2.304, 2.4)",0.0
"[1040, 1120)","[0, 0.096)",0.4223983744987084
"[1040, 1120)","[0.096, 0.192)",0.600080175226183
"[1040, 1120)","[0.192, 0.288)",0.6185685912593916
"[1040, 1120)","[0.288, 0.384)",0.6809517320573257
"[1040, 1120)","[0.384, 0.48)",0.6789857376873007
"[1040, 1120)","[0.48, 0.576)",0.41039572447815537
"[1040, 1120)","[0.576, 0.672)",0.7654058434452543
"[1040, 1120)","[0.672, 0.768)",0.8323079284401728
"[1040, 1120)","[0.768, 0.864)",0.44062750647281923
"[1040, 1120)","[0.864, 0.96)",0.6702190932176563
"[1040, 1120)","[0.96, 1.056)",0.4162990112898482
"[1040, 1120)","[1.056, 1.152)",0.0
"[1040, 1120)","[1.152, 1.248)",0.16141088791328942
"[1040, 1120)","[1.248, 1.344)",0.7770585347895447
"[1040, 1120)","[1.344, 1.44)",1.0
"[1040, 1120)","[1.44, 1.536)",1.0
"[1040, 1120)","[1.536, 1.632)",0.0
"[1040, 1120)","[1.632, 1.728)",1.0
"[1040, 1120)","[1.728, 1.824)",0.0
"[1040, 1120)","[1.824, 1.92)",0.0
"[1040, 1120)","[1.92, 2.016)",0.0
"[1040, 1120)","[2.016, 2.112)",0.0
"[1040, 1120)","[2.112, 2.208)",0.0
"[1040, 1120)","[2.208, 2.304)",0.0
"[1040, 1120)","[2.304, 2.4)",0.0
"[1120, 1200)","[0, 0.096)",0.5261170547097913
"[1120, 1200)","[0.096, 0.192)",0.6525934913708444
"[1120, 1200)","[0.192, 0.288)",0.6796723904467477
"[1120, 1200)","[0.288, 0.384)",0.7059130976712013
"[1120, 1200)","[0.384, 0.48)",0.5865592613650101
"[1120, 1200)","[0.48, 0.576)",0.38689740524706573
