pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.3754152823920266
"[0, 200)","[-1.2, -0.6)",0.34285714285714286
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.4444444444444444
"[0, 200)","[1.2, 1.8)",0.45121951219512196
"[0, 200)","[1.8, 2.4)",0.39589905362776023
"[200, 400)","[-2.4, -1.8)",0.4
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.34615384615384615
"[200, 400)","[-0.6, 0)",0.5232533889468196
"[200, 400)","[0, 0.6)",0.4534412955465587
"[200, 400)","[0.6, 1.2)",0.4
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.2608695652173913
"[400, 800)","[-2.4, -1.8)",0.5413394259603027
"[400, 800)","[-1.8, -1.2)",0.4554277498202732
"[400, 800)","[-1.2, -0.6)",0.4444444444444444
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.5517241379310345
"[400, 800)","[0.6, 1.2)",0.544791070406411
"[400, 800)","[1.2, 1.8)",0.465604879701796
"[400, 800)","[1.8, 2.4)",0.2413793103448276
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.42857142857142855
"[800, 1600)","[-1.2, -0.6)",0.5378931813383998
"[800, 1600)","[-0.6, 0)",0.45938375350140054
"[800, 1600)","[0, 0.6)",0.4166666666666667
"[800, 1600)","[0.6, 1.2)",1.0
"[800, 1600)","[1.2, 1.8)",0.4
"[800, 1600)","[1.8, 2.4)",0.43746525847693163
"[1600, 3200)","[-2.4, -1.8)",0.42394822006472493
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.3993174061433447
"[1600, 3200)","[0.6, 1.2)",0.36507936507936506
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
