pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.40822784810126583
"[0, 200)","[-1.8, -1.2)",0.46153846153846156
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.510718789407314
"[0, 200)","[1.2, 1.8)",0.45243619489559167
"[0, 200)","[1.8, 2.4)",0.5
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.5803899406612038
"[200, 400)","[-0.6, 0)",0.5722599418040737
"[200, 400)","[0, 0.6)",0.5882352941176471
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.6031372549019608
"[400, 800)","[-2.4, -1.8)",0.572108843537415
"[400, 800)","[-1.8, -1.2)",0.39285714285714285
"[400, 800)","[-1.2, -0.6)",1.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.6107036669970267
"[400, 800)","[0.6, 1.2)",0.5554834523036989
"[400, 800)","[1.2, 1.8)",0.358974358974359
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.5917582417582418
"[800, 1600)","[-1.2, -0.6)",0.5534653465346535
"[800, 1600)","[-0.6, 0)",0.4166666666666667
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.5234726688102894
"[800, 1600)","[1.8, 2.4)",0.5032679738562091
"[1600, 3200)","[-2.4, -1.8)",0.4
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.4857142857142857
"[1600, 3200)","[0, 0.6)",0.4716981132075472
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
