pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.2586404668170331
"[0, 200)","[-1.2, -0.6)",0.2703725138493784
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.4237860632166524
"[0, 200)","[1.2, 1.8)",0.33505423576247323
"[0, 200)","[1.8, 2.4)",0.3263118925444845
"[200, 400)","[-2.4, -1.8)",0.26719514227721636
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.35110845931379286
"[200, 400)","[-0.6, 0)",0.4064256047320673
"[200, 400)","[0, 0.6)",0.4043090506522084
"[200, 400)","[0.6, 1.2)",0.3086188498974295
"[200, 400)","[1.2, 1.8)",0.2990904892911577
"[200, 400)","[1.8, 2.4)",0.22700554737761255
"[400, 800)","[-2.4, -1.8)",0.4187624716173196
"[400, 800)","[-1.8, -1.2)",0.409526207331102
"[400, 800)","[-1.2, -0.6)",0.30684313918705564
"[400, 800)","[-0.6, 0)",0.35492513785412527
"[400, 800)","[0, 0.6)",0.21156266442824778
"[400, 800)","[0.6, 1.2)",0.41753380510708765
"[400, 800)","[1.2, 1.8)",0.3980918955687998
"[400, 800)","[1.8, 2.4)",0.34117890851906657
"[800, 1600)","[-2.4, -1.8)",0.28222102043016306
"[800, 1600)","[-1.8, -1.2)",0.23192044525270142
"[800, 1600)","[-1.2, -0.6)",0.4103080332036493
"[800, 1600)","[-0.6, 0)",0.41199306746096404
"[800, 1600)","[0, 0.6)",0.2904440984305739
"[800, 1600)","[0.6, 1.2)",0.2633265077470014
"[800, 1600)","[1.2, 1.8)",0.3049506730276402
"[800, 1600)","[1.8, 2.4)",0.3583306546551168
"[1600, 3200)","[-2.4, -1.8)",0.31534543244651025
"[1600, 3200)","[-1.8, -1.2)",0.23910000012787735
"[1600, 3200)","[-1.2, -0.6)",1.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.2404514302518385
"[1600, 3200)","[0.6, 1.2)",0.2529496138376393
"[1600, 3200)","[1.2, 1.8)",0.11650893005391554
"[1600, 3200)","[1.8, 2.4)",0.0
