pt,eta,efficiency
"[0, 300)","[0, 0.6)",0.7125256673511293
"[0, 300)","[0.6, 1.2)",0.7139052425007009
"[0, 300)","[1.2, 2.4)",0.6782496782496783
"[300, 600)","[0, 0.6)",0.6829590488771466
"[300, 600)","[0.6, 1.2)",0.7096153846153846
"[300, 600)","[1.2, 2.4)",0.7220216606498195
"[600, 1200)","[0, 0.6)",0.6824817518248175
"[600, 1200)","[0.6, 1.2)",0.686429512516469
"[600, 1200)","[1.2, 2.4)",0.7339901477832512
