,p,M(p)
0,"[400, 500)",0.047058823529411764
1,"[500, 600)",0.03789592760180995
2,"[600, 800)",0.03409427809072043
3,"[800, 1000)",0.027961043041156142
4,"[1000, 1500)",0.026235093696763204
5,"[1500, 2000)",0.022304832713754642
6,"[2000, 3000)",0.03734439834024896
7,"[3000, 7000)",0.0
8,"[7000, 10000)",0.0
