,p,M(p)
0,"[400, 500)",0.3213492223793173
1,"[500, 600)",0.39816246431969554
2,"[600, 800)",0.4272508038585209
3,"[800, 1000)",0.4076427897822789
4,"[1000, 1500)",0.38523956723338487
5,"[1500, 2000)",0.3751343604442852
6,"[2000, 3000)",0.3810075275043428
7,"[3000, 7000)",0.25
8,"[7000, 10000)",0.0
