,p,M(p)
0,"[400, 500)",0.03127326880119136
1,"[500, 600)",0.03558975592160635
2,"[600, 800)",0.03266122312947842
3,"[800, 1000)",0.02773519163763066
4,"[1000, 1500)",0.02475395168505816
5,"[1500, 2000)",0.02895102121752925
6,"[2000, 3000)",0.026515151515151516
7,"[3000, 7000)",0.010204081632653062
8,"[7000, 10000)",0.0
