pt,eta,efficiency
"[0, 300)","[0, 0.6)",0.05087881591119334
"[0, 300)","[0.6, 1.2)",0.06946526736631684
"[0, 300)","[1.2, 2.4)",0.08771929824561403
"[300, 600)","[0, 0.6)",0.04197271773347324
"[300, 600)","[0.6, 1.2)",0.0824679291386683
"[300, 600)","[1.2, 2.4)",0.1282051282051282
"[600, 1200)","[0, 0.6)",0.11791730474732007
"[600, 1200)","[0.6, 1.2)",0.17870722433460076
"[600, 1200)","[1.2, 2.4)",0.2222222222222222
