pt,eta,efficiency
"[0, 300)","[0, 0.6)",0.28861932851377126
"[0, 300)","[0.6, 1.2)",0.39565779644816423
"[0, 300)","[1.2, 2.4)",0.5824836125273124
"[300, 600)","[0, 0.6)",0.313864687533613
"[300, 600)","[0.6, 1.2)",0.4283518273439886
"[300, 600)","[1.2, 2.4)",0.6119135881375432
"[600, 1200)","[0, 0.6)",0.4822926695090084
"[600, 1200)","[0.6, 1.2)",0.6258469048520809
"[600, 1200)","[1.2, 2.4)",0.7567267683772538
