pt,eta,efficiency
"[0, 300)","[0, 0.6)",0.2760650658404338
"[0, 300)","[0.6, 1.2)",0.3878504672897196
"[0, 300)","[1.2, 2.4)",0.5911214953271028
"[300, 600)","[0, 0.6)",0.30127388535031846
"[300, 600)","[0.6, 1.2)",0.4016597510373444
"[300, 600)","[1.2, 2.4)",0.581151832460733
"[600, 1200)","[0, 0.6)",0.4362537764350453
"[600, 1200)","[0.6, 1.2)",0.5824634655532359
"[600, 1200)","[1.2, 2.4)",0.5384615384615384
