,p,M(p)
0,"[400, 500)",0.5898550724637681
1,"[500, 600)",0.6538882803943045
2,"[600, 800)",0.6751592356687898
3,"[800, 1000)",0.6209850107066381
4,"[1000, 1500)",0.7265917602996255
5,"[1500, 2000)",0.7047619047619048
6,"[2000, 3000)",0.45
7,"[3000, 7000)",0.0
8,"[7000, 10000)",0.0
