,p,M(p)
0,"[400, 500)",0.23634859349145063
1,"[500, 600)",0.32395604395604394
2,"[600, 800)",0.33612897213679993
3,"[800, 1000)",0.34032831274327296
4,"[1000, 1500)",0.31236259090140367
5,"[1500, 2000)",0.29676985195154776
6,"[2000, 3000)",0.30295566502463056
7,"[3000, 7000)",0.25
8,"[7000, 10000)",0.0
