,p,M(p)
0,"(400.0, 500.0)",0.05229026254217757
1,"(500.0, 600.0)",0.05054574340706465
2,"(600.0, 800.0)",0.044935607070652986
3,"(800.0, 1000.0)",0.03993121345327778
4,"(1000.0, 1500.0)",0.033567376766797885
5,"(1500.0, 2000.0)",0.03549612930253534
6,"(2000.0, 3000.0)",0.03877617123270317
7,"(3000.0, 7000.0)",0.033794725807066564
8,"(7000.0, 10000.0)",0.0
