,p,M(p)
0,"(400.0, 500.0)",0.3225042746284361
1,"(500.0, 600.0)",0.38115981486523276
2,"(600.0, 800.0)",0.3888095547189407
3,"(800.0, 1000.0)",0.36311659192825113
4,"(1000.0, 1500.0)",0.3465029364655633
5,"(1500.0, 2000.0)",0.3316953316953317
6,"(2000.0, 3000.0)",0.31500219973603166
7,"(3000.0, 7000.0)",0.2796610169491525
8,"(7000.0, 10000.0)",0.0
