,p,M(p)
0,"(400.0, 500.0)",0.06620590616935369
1,"(500.0, 600.0)",0.06747328251448764
2,"(600.0, 800.0)",0.05046930162801323
3,"(800.0, 1000.0)",0.040937117637317916
4,"(1000.0, 1500.0)",0.040328125894993
5,"(1500.0, 2000.0)",0.04881122210648614
6,"(2000.0, 3000.0)",0.04216253712326683
7,"(3000.0, 7000.0)",0.011225024990308372
8,"(7000.0, 10000.0)",0.0
