,p,M(p)
0,"[400, 500)",0.04418498168498169
1,"[500, 600)",0.044100964265456614
2,"[600, 800)",0.04156526817872092
3,"[800, 1000)",0.03670162059103908
4,"[1000, 1500)",0.03092458188703061
5,"[1500, 2000)",0.02924791086350975
6,"[2000, 3000)",0.029456422714849682
7,"[3000, 7000)",0.0411522633744856
8,"[7000, 10000)",0.0
