,p,M(p)
0,"(400.0, 500.0)",0.04812230894982846
1,"(500.0, 600.0)",0.04896580835795694
2,"(600.0, 800.0)",0.04414829221823089
3,"(800.0, 1000.0)",0.04008471917163477
4,"(1000.0, 1500.0)",0.03461331526612598
5,"(1500.0, 2000.0)",0.03469987407303764
6,"(2000.0, 3000.0)",0.028623629719853837
7,"(3000.0, 7000.0)",0.021739130434782608
8,"(7000.0, 10000.0)",0.0
