,p,M(p)
0,"(400.0, 500.0)",0.06480222314224617
1,"(500.0, 600.0)",0.06269654327136615
2,"(600.0, 800.0)",0.058392024933797165
3,"(800.0, 1000.0)",0.05535998215498541
4,"(1000.0, 1500.0)",0.03748244281370378
5,"(1500.0, 2000.0)",0.04824974619812509
6,"(2000.0, 3000.0)",0.03879329869951692
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
