,p,M(p)
0,"[400, 500)",0.26700251889168763
1,"[500, 600)",0.2915194346289753
2,"[600, 800)",0.30848329048843187
3,"[800, 1000)",0.31952662721893493
4,"[1000, 1500)",0.26352530541012215
5,"[1500, 2000)",0.2784313725490196
6,"[2000, 3000)",0.2727272727272727
7,"[3000, 7000)",0.36363636363636365
8,"[7000, 10000)",0.0
