,p,M(p)
0,"[400, 500)",0.07407407407407407
1,"[500, 600)",0.19230769230769232
2,"[600, 800)",0.35294117647058826
3,"[800, 1000)",0.3
4,"[1000, 1500)",0.2692307692307692
5,"[1500, 2000)",0.45454545454545453
6,"[2000, 3000)",0.16666666666666666
7,"[3000, 7000)",0.0
8,"[7000, 10000)",0.0
