,p,M(p)
0,"(400.0, 500.0)",0.11868686868686869
1,"(500.0, 600.0)",0.1
2,"(600.0, 800.0)",0.09720885466794996
3,"(800.0, 1000.0)",0.06220839813374806
4,"(1000.0, 1500.0)",0.0841300191204589
5,"(1500.0, 2000.0)",0.05995203836930456
6,"(2000.0, 3000.0)",0.07749077490774908
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
