,p,M(p)
0,"[400, 500)",0.3815789473684211
1,"[500, 600)",0.44155844155844154
2,"[600, 800)",0.35
3,"[800, 1000)",0.30357142857142855
4,"[1000, 1500)",0.25301204819277107
5,"[1500, 2000)",0.3
6,"[2000, 3000)",0.0625
7,"[3000, 7000)",0.0
8,"[7000, 10000)",0.0
