,p,M(p)
0,"(400.0, 500.0)",0.2441277381894959
1,"(500.0, 600.0)",0.3036511479591837
2,"(600.0, 800.0)",0.3329626687847498
3,"(800.0, 1000.0)",0.3174175568973525
4,"(1000.0, 1500.0)",0.29565766904396495
5,"(1500.0, 2000.0)",0.2932025701724721
6,"(2000.0, 3000.0)",0.29493545183714004
7,"(3000.0, 7000.0)",0.27906976744186046
8,"(7000.0, 10000.0)",0.0
