,p,M(p)
0,"[400, 500)",0.3246821111304651
1,"[500, 600)",0.3891010065949323
2,"[600, 800)",0.4073264078731547
3,"[800, 1000)",0.38131927547985944
4,"[1000, 1500)",0.37871204537871206
5,"[1500, 2000)",0.3707115628970775
6,"[2000, 3000)",0.37734537873523283
7,"[3000, 7000)",0.23076923076923078
8,"[7000, 10000)",0.0
