pt,eta,efficiency
"[0, 300)","[0, 0.6)",0.27428980663642877
"[0, 300)","[0.6, 1.2)",0.2823099230866221
"[0, 300)","[1.2, 2.4)",0.2988188372449762
"[300, 600)","[0, 0.6)",0.2859654487081486
"[300, 600)","[0.6, 1.2)",0.3054910765249819
"[300, 600)","[1.2, 2.4)",0.3232799245994345
"[600, 1200)","[0, 0.6)",0.30730934600588367
"[600, 1200)","[0.6, 1.2)",0.35273811391809196
"[600, 1200)","[1.2, 2.4)",0.36382536382536385
