pt,eta,efficiency
"[0, 80)","[0, 0.096)",0.0
"[0, 80)","[0.096, 0.192)",0.07710541650087593
"[0, 80)","[0.192, 0.288)",0.1442522407723891
"[0, 80)","[0.288, 0.384)",0.20930801126969356
"[0, 80)","[0.384, 0.48)",0.24355180069396484
"[0, 80)","[0.48, 0.576)",0.24113881543294352
"[0, 80)","[0.576, 0.672)",0.1643659139522858
"[0, 80)","[0.672, 0.768)",0.21683466985882158
"[0, 80)","[0.768, 0.864)",0.1964266039062287
"[0, 80)","[0.864, 0.96)",0.24582546473530412
"[0, 80)","[0.96, 1.056)",0.22359200059807094
"[0, 80)","[1.056, 1.152)",0.21031559399414926
"[0, 80)","[1.152, 1.248)",0.2460905532683008
"[0, 80)","[1.248, 1.344)",0.22834509901018954
"[0, 80)","[1.344, 1.44)",0.1787179775067525
"[0, 80)","[1.44, 1.536)",0.26196800739588666
"[0, 80)","[1.536, 1.632)",0.2258564248284238
"[0, 80)","[1.632, 1.728)",0.2617131820314589
"[0, 80)","[1.728, 1.824)",0.22308187261121626
"[0, 80)","[1.824, 1.92)",0.2642098739858597
"[0, 80)","[1.92, 2.016)",0.309230207050684
"[0, 80)","[2.016, 2.112)",0.23483692072828216
"[0, 80)","[2.112, 2.208)",0.3100632523249887
"[0, 80)","[2.208, 2.304)",0.2821207783946133
"[0, 80)","[2.304, 2.4)",0.29992453663731955
"[80, 160)","[0, 0.096)",0.0
"[80, 160)","[0.096, 0.192)",0.0
"[80, 160)","[0.192, 0.288)",0.19617091870646755
"[80, 160)","[0.288, 0.384)",0.22537677372642453
"[80, 160)","[0.384, 0.48)",0.23410020304939302
"[80, 160)","[0.48, 0.576)",0.2199525156746536
"[80, 160)","[0.576, 0.672)",0.19884002367772233
"[80, 160)","[0.672, 0.768)",0.20665268821443383
"[80, 160)","[0.768, 0.864)",0.25283650169201494
"[80, 160)","[0.864, 0.96)",0.24650107832892246
"[80, 160)","[0.96, 1.056)",0.22100492947669004
"[80, 160)","[1.056, 1.152)",0.2495405982636394
"[80, 160)","[1.152, 1.248)",0.26110675156492497
"[80, 160)","[1.248, 1.344)",0.20886026326718932
"[80, 160)","[1.344, 1.44)",0.20502177639656907
"[80, 160)","[1.44, 1.536)",0.24503646454686362
"[80, 160)","[1.536, 1.632)",0.24668391519530972
"[80, 160)","[1.632, 1.728)",0.27111683451785407
"[80, 160)","[1.728, 1.824)",0.24393920328532664
"[80, 160)","[1.824, 1.92)",0.30089959542199185
