pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.08790212958767558
"[0, 200)","[-1.2, -0.6)",0.10025062656641603
"[0, 200)","[-0.6, 0)",0.25
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.025
"[0, 200)","[1.2, 1.8)",0.09379176284777062
"[0, 200)","[1.8, 2.4)",0.10557807373093997
"[200, 400)","[-2.4, -1.8)",0.16393442622950818
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.04
"[200, 400)","[-0.6, 0)",0.09928244463689224
"[200, 400)","[0, 0.6)",0.10003247807729783
"[200, 400)","[0.6, 1.2)",0.11643835616438356
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.040268456375838924
"[400, 800)","[-2.4, -1.8)",0.08843378011060081
"[400, 800)","[-1.8, -1.2)",0.08773552190498209
"[400, 800)","[-1.2, -0.6)",0.10429447852760736
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.08208955223880597
"[400, 800)","[0.6, 1.2)",0.09226550153388491
"[400, 800)","[1.2, 1.8)",0.08666249928965164
"[400, 800)","[1.8, 2.4)",0.07306889352818371
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.05555555555555555
"[800, 1600)","[-1.2, -0.6)",0.10121408823175862
"[800, 1600)","[-0.6, 0)",0.10007119689897952
"[800, 1600)","[0, 0.6)",0.12871287128712872
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.0851063829787234
"[800, 1600)","[1.8, 2.4)",0.1009990253411306
"[1600, 3200)","[-2.4, -1.8)",0.11133791055854518
"[1600, 3200)","[-1.8, -1.2)",0.13559322033898305
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.09803001876172608
"[1600, 3200)","[0.6, 1.2)",0.11634349030470914
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
