pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.09578544061302682
"[0, 200)","[-1.8, -1.2)",0.07775768535262206
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.09306299122906937
"[0, 200)","[1.2, 1.8)",0.08476960956735842
"[0, 200)","[1.8, 2.4)",0.16
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.09402508802816902
"[200, 400)","[-0.6, 0)",0.09665427509293681
"[200, 400)","[0, 0.6)",0.072
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.10038467834342774
"[400, 800)","[-2.4, -1.8)",0.10488267361934107
"[400, 800)","[-1.8, -1.2)",0.06761565836298933
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.10267893828580821
"[400, 800)","[0.6, 1.2)",0.10131532172058301
"[400, 800)","[1.2, 1.8)",0.09881422924901186
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.10418052783322244
"[800, 1600)","[-1.2, -0.6)",0.10577692430788926
"[800, 1600)","[-0.6, 0)",0.08333333333333333
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.0971815107102593
"[800, 1600)","[1.8, 2.4)",0.09394792399718509
"[1600, 3200)","[-2.4, -1.8)",0.1
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.08155422715627669
"[1600, 3200)","[0, 0.6)",0.09426987060998152
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
