pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.09454688112985485
"[0, 200)","[-1.8, -1.2)",0.07863247863247863
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.09291761304976254
"[0, 200)","[1.2, 1.8)",0.08843760235833606
"[0, 200)","[1.8, 2.4)",0.14285714285714285
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.09449289808123598
"[200, 400)","[-0.6, 0)",0.09664308294445281
"[200, 400)","[0, 0.6)",0.06716417910447761
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.09920809502859657
"[400, 800)","[-2.4, -1.8)",0.10415069543313986
"[400, 800)","[-1.8, -1.2)",0.07142857142857142
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.10330197380557093
"[400, 800)","[0.6, 1.2)",0.10028716589352772
"[400, 800)","[1.2, 1.8)",0.10074626865671642
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.10370038794389734
"[800, 1600)","[-1.2, -0.6)",0.10557709513868178
"[800, 1600)","[-0.6, 0)",0.08029197080291971
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.09548771713434064
"[800, 1600)","[1.8, 2.4)",0.09531662269129287
"[1600, 3200)","[-2.4, -1.8)",0.09090909090909091
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.08401400233372229
"[1600, 3200)","[0, 0.6)",0.09407665505226481
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
