pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.09510869565217392
"[0, 200)","[-1.8, -1.2)",0.08702791461412152
"[0, 200)","[-1.2, -0.6)",-0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.09498816507152413
"[0, 200)","[1.2, 1.8)",0.08528584817244611
"[0, 200)","[1.8, 2.4)",0.06896551724137931
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.0972819026681323
"[200, 400)","[-0.6, 0)",0.10645063597819503
"[200, 400)","[0, 0.6)",0.0821917808219178
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.10413678985107556
"[400, 800)","[-2.4, -1.8)",0.09810861630350624
"[400, 800)","[-1.8, -1.2)",0.07723577235772358
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.09870472975452244
"[400, 800)","[0.6, 1.2)",0.10198361362656318
"[400, 800)","[1.2, 1.8)",0.08365019011406843
"[400, 800)","[1.8, 2.4)",1.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.10223891517486952
"[800, 1600)","[-1.2, -0.6)",0.11352729454109178
"[800, 1600)","[-0.6, 0)",0.09022556390977443
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.09465063238648144
"[800, 1600)","[1.8, 2.4)",0.08558262014483213
"[1600, 3200)","[-2.4, -1.8)",0.0975609756097561
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0779580530273051
"[1600, 3200)","[0, 0.6)",0.08928571428571429
"[1600, 3200)","[0.6, 1.2)",0.0
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
