pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.019547804866262352
"[0, 200)","[-1.8, -1.2)",0.05751157354326589
"[0, 200)","[-1.2, -0.6)",0.062239390972137446
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.03939114589073539
"[0, 200)","[1.2, 1.8)",0.08394277466933135
"[0, 200)","[1.8, 2.4)",0.07650888537309528
"[200, 400)","[-2.4, -1.8)",0.06975451990422067
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.03158159252692833
"[200, 400)","[-0.6, 0)",0.0849088341788843
"[200, 400)","[0, 0.6)",0.08552430498170056
"[200, 400)","[0.6, 1.2)",0.08946292253249197
"[200, 400)","[1.2, 1.8)",0.1753468556266776
"[200, 400)","[1.8, 2.4)",0.016060626245058114
"[400, 800)","[-2.4, -1.8)",0.0747310043195999
"[400, 800)","[-1.8, -1.2)",0.08477878402064495
"[400, 800)","[-1.2, -0.6)",0.0805437421992071
"[400, 800)","[-0.6, 0)",0.11155841549447841
"[400, 800)","[0, 0.6)",0.07007478843687297
"[400, 800)","[0.6, 1.2)",0.08149830233707674
"[400, 800)","[1.2, 1.8)",0.07319369253717053
"[400, 800)","[1.8, 2.4)",0.0859554756906104
"[800, 1600)","[-2.4, -1.8)",0.08921864271142178
"[800, 1600)","[-1.8, -1.2)",0.05846695133499783
"[800, 1600)","[-1.2, -0.6)",0.07467076063442706
"[800, 1600)","[-0.6, 0)",0.08816838590899001
"[800, 1600)","[0, 0.6)",0.08120556660230098
"[800, 1600)","[0.6, 1.2)",0.08980395072651
"[800, 1600)","[1.2, 1.8)",0.04890419434202761
"[800, 1600)","[1.8, 2.4)",0.08281515151651478
"[1600, 3200)","[-2.4, -1.8)",0.09582095321521023
"[1600, 3200)","[-1.8, -1.2)",0.06871070767414814
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.06949975046005086
"[1600, 3200)","[0.6, 1.2)",0.061259144394382806
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
