pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.06020212712967836
"[0, 200)","[-1.2, -0.6)",0.06994511110681835
"[0, 200)","[-0.6, 0)",0.027423105899308853
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.05411378184560505
"[0, 200)","[1.2, 1.8)",0.0820508214829282
"[0, 200)","[1.8, 2.4)",0.09626251413596836
"[200, 400)","[-2.4, -1.8)",0.08906984347959981
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.04534379781150889
"[200, 400)","[-0.6, 0)",0.07874201322891661
"[200, 400)","[0, 0.6)",0.08181467662850958
"[200, 400)","[0.6, 1.2)",0.09457953797525087
"[200, 400)","[1.2, 1.8)",0.11939921168372591
"[200, 400)","[1.8, 2.4)",0.02673489244634726
"[400, 800)","[-2.4, -1.8)",0.08185507328769892
"[400, 800)","[-1.8, -1.2)",0.08465390305990757
"[400, 800)","[-1.2, -0.6)",0.08286334451729147
"[400, 800)","[-0.6, 0)",0.10397189986249089
"[400, 800)","[0, 0.6)",0.039815007018830964
"[400, 800)","[0.6, 1.2)",0.08243780660553544
"[400, 800)","[1.2, 1.8)",0.08158481739852627
"[400, 800)","[1.8, 2.4)",0.09107464575843272
"[800, 1600)","[-2.4, -1.8)",0.15516177706279163
"[800, 1600)","[-1.8, -1.2)",0.06079487514684274
"[800, 1600)","[-1.2, -0.6)",0.08138984563550497
"[800, 1600)","[-0.6, 0)",0.08041910976153299
"[800, 1600)","[0, 0.6)",0.09314193025732154
"[800, 1600)","[0.6, 1.2)",0.27876290795813236
"[800, 1600)","[1.2, 1.8)",0.12728003758765435
"[800, 1600)","[1.8, 2.4)",0.0858238800693526
"[1600, 3200)","[-2.4, -1.8)",0.09005519464668504
"[1600, 3200)","[-1.8, -1.2)",0.08872626145219324
"[1600, 3200)","[-1.2, -0.6)",0.11986672063100628
"[1600, 3200)","[-0.6, 0)",0.08611552599163046
"[1600, 3200)","[0, 0.6)",0.07000476740656066
"[1600, 3200)","[0.6, 1.2)",0.054324524978912464
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
