pt,eta,efficiency
"[0, 80)","[0, 0.096)",0.18839801158577085
"[0, 80)","[0.096, 0.192)",0.24156056539572637
"[0, 80)","[0.192, 0.288)",0.1705422322931254
"[0, 80)","[0.288, 0.384)",0.22847588318230047
"[0, 80)","[0.384, 0.48)",0.2576818356402872
"[0, 80)","[0.48, 0.576)",0.2658607345877954
"[0, 80)","[0.576, 0.672)",0.24403000255193813
"[0, 80)","[0.672, 0.768)",0.15032682403604913
"[0, 80)","[0.768, 0.864)",0.23836713167847945
"[0, 80)","[0.864, 0.96)",0.2464654804351378
"[0, 80)","[0.96, 1.056)",0.3144760569358563
"[0, 80)","[1.056, 1.152)",0.2667749852768598
"[0, 80)","[1.152, 1.248)",0.20148754468210586
"[0, 80)","[1.248, 1.344)",0.3138042128607407
"[0, 80)","[1.344, 1.44)",0.23770481222021195
"[0, 80)","[1.44, 1.536)",0.2715759195797987
"[0, 80)","[1.536, 1.632)",0.21895181736023211
"[0, 80)","[1.632, 1.728)",0.2979176610410547
"[0, 80)","[1.728, 1.824)",0.14625605575191875
"[0, 80)","[1.824, 1.92)",0.2951984284221518
"[0, 80)","[1.92, 2.016)",0.2572226370110289
"[0, 80)","[2.016, 2.112)",0.3321209127609422
"[0, 80)","[2.112, 2.208)",0.27189046925824123
"[0, 80)","[2.208, 2.304)",0.22509818115405553
"[0, 80)","[2.304, 2.4)",0.3614146507263184
"[80, 160)","[0, 0.096)",0.21571569158029405
"[80, 160)","[0.096, 0.192)",0.18665583793465976
"[80, 160)","[0.192, 0.288)",0.2466195151609987
"[80, 160)","[0.288, 0.384)",0.24521419056559404
"[80, 160)","[0.384, 0.48)",0.21262503389808102
"[80, 160)","[0.48, 0.576)",0.24804956876638734
"[80, 160)","[0.576, 0.672)",0.3504378950118775
"[80, 160)","[0.672, 0.768)",0.20443894724690423
"[80, 160)","[0.768, 0.864)",0.1877885446382408
"[80, 160)","[0.864, 0.96)",0.19409647363167865
"[80, 160)","[0.96, 1.056)",0.284842068367003
"[80, 160)","[1.056, 1.152)",0.23986080565742277
"[80, 160)","[1.152, 1.248)",0.3181846314682644
"[80, 160)","[1.248, 1.344)",0.24763943042539216
"[80, 160)","[1.344, 1.44)",0.14397241350705756
"[80, 160)","[1.44, 1.536)",0.23583130597775104
"[80, 160)","[1.536, 1.632)",0.283862841557227
"[80, 160)","[1.632, 1.728)",0.15368981035006432
"[80, 160)","[1.728, 1.824)",0.3480796742835552
"[80, 160)","[1.824, 1.92)",0.08867005748661572
"[80, 160)","[1.92, 2.016)",0.29342131281786676
"[80, 160)","[2.016, 2.112)",0.27147946350833047
"[80, 160)","[2.112, 2.208)",0.18914193811325983
"[80, 160)","[2.208, 2.304)",0.3764924883129825
"[80, 160)","[2.304, 2.4)",0.27676599110372335
"[160, 240)","[0, 0.096)",0.21800435015064376
"[160, 240)","[0.096, 0.192)",0.2326799554374329
"[160, 240)","[0.192, 0.288)",0.21100274583117076
"[160, 240)","[0.288, 0.384)",0.23489482398228634
"[160, 240)","[0.384, 0.48)",0.2596735043715277
"[160, 240)","[0.48, 0.576)",0.28192761782923903
"[160, 240)","[0.576, 0.672)",0.24531179972880646
"[160, 240)","[0.672, 0.768)",0.17026657421314423
"[160, 240)","[0.768, 0.864)",0.2310581620320585
"[160, 240)","[0.864, 0.96)",0.2650870204461917
"[160, 240)","[0.96, 1.056)",0.320744129624797
"[160, 240)","[1.056, 1.152)",0.17115613028358467
"[160, 240)","[1.152, 1.248)",0.33793713683504795
"[160, 240)","[1.248, 1.344)",0.1981859240747411
"[160, 240)","[1.344, 1.44)",0.19115376930215094
"[160, 240)","[1.44, 1.536)",0.2672154305055913
"[160, 240)","[1.536, 1.632)",0.14581179271849196
"[160, 240)","[1.632, 1.728)",0.15372858351668112
"[160, 240)","[1.728, 1.824)",0.2445827771410913
"[160, 240)","[1.824, 1.92)",0.29687495625675286
"[160, 240)","[1.92, 2.016)",0.2861432719383776
"[160, 240)","[2.016, 2.112)",0.2219678930246731
"[160, 240)","[2.112, 2.208)",0.24122639933281645
"[160, 240)","[2.208, 2.304)",0.335248454679604
"[160, 240)","[2.304, 2.4)",0.35211480940699774
"[240, 320)","[0, 0.096)",0.18379693880232306
"[240, 320)","[0.096, 0.192)",0.23436647085143134
"[240, 320)","[0.192, 0.288)",0.243228476349026
"[240, 320)","[0.288, 0.384)",0.23466484587835595
"[240, 320)","[0.384, 0.48)",0.21314828358633997
"[240, 320)","[0.48, 0.576)",0.23223235467671055
"[240, 320)","[0.576, 0.672)",0.3030532328331741
"[240, 320)","[0.672, 0.768)",0.2719517833448254
"[240, 320)","[0.768, 0.864)",0.34378736451784425
"[240, 320)","[0.864, 0.96)",0.22924268313319632
"[240, 320)","[0.96, 1.056)",0.2689474257947203
"[240, 320)","[1.056, 1.152)",0.37426625432309785
"[240, 320)","[1.152, 1.248)",0.5584984526616207
"[240, 320)","[1.248, 1.344)",0.29855056619565756
"[240, 320)","[1.344, 1.44)",0.28682773910975745
