pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.045454545454545456
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.0
"[0, 200)","[1.2, 1.8)",0.04395604395604396
"[0, 200)","[1.8, 2.4)",0.12121212121212122
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.0
"[200, 400)","[-0.6, 0)",0.08333333333333333
"[200, 400)","[0, 0.6)",0.0945945945945946
"[200, 400)","[0.6, 1.2)",0.0
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.0
"[400, 800)","[-2.4, -1.8)",0.0945945945945946
"[400, 800)","[-1.8, -1.2)",0.05555555555555555
"[400, 800)","[-1.2, -0.6)",0.0
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.0
"[400, 800)","[0.6, 1.2)",0.06607929515418502
"[400, 800)","[1.2, 1.8)",0.05660377358490566
"[400, 800)","[1.8, 2.4)",0.0
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.0
"[800, 1600)","[-1.2, -0.6)",0.08290155440414508
"[800, 1600)","[-0.6, 0)",0.1038961038961039
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.3333333333333333
"[800, 1600)","[1.8, 2.4)",0.07608695652173914
"[1600, 3200)","[-2.4, -1.8)",0.06666666666666667
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.16666666666666666
"[1600, 3200)","[0.6, 1.2)",0.3333333333333333
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
