pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0
"[0, 200)","[-1.8, -1.2)",0.0625
"[0, 200)","[-1.2, -0.6)",0.11904761904761904
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.0
"[0, 200)","[1.2, 1.8)",0.0860091743119266
"[0, 200)","[1.8, 2.4)",0.07799442896935933
"[200, 400)","[-2.4, -1.8)",0.125
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.058823529411764705
"[200, 400)","[-0.6, 0)",0.08493827160493828
"[200, 400)","[0, 0.6)",0.09917355371900827
"[200, 400)","[0.6, 1.2)",0.1875
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.0
"[400, 800)","[-2.4, -1.8)",0.08913352272727272
"[400, 800)","[-1.8, -1.2)",0.08519793459552495
"[400, 800)","[-1.2, -0.6)",0.13043478260869565
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.0
"[400, 800)","[0.6, 1.2)",0.09464161447459986
"[400, 800)","[1.2, 1.8)",0.10148731408573929
"[400, 800)","[1.8, 2.4)",0.10714285714285714
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.0
"[800, 1600)","[-1.2, -0.6)",0.1001984126984127
"[800, 1600)","[-0.6, 0)",0.10244470314318975
"[800, 1600)","[0, 0.6)",0.0
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.1
"[800, 1600)","[1.8, 2.4)",0.07957244655581948
"[1600, 3200)","[-2.4, -1.8)",0.0927536231884058
"[1600, 3200)","[-1.8, -1.2)",0.0
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.0
"[1600, 3200)","[0, 0.6)",0.07368421052631578
"[1600, 3200)","[0.6, 1.2)",0.019230769230769232
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
