pt,eta,efficiency
"[0, 200)","[-2.4, -1.8)",0.0748876283135587
"[0, 200)","[-1.8, -1.2)",0.05769060048349293
"[0, 200)","[-1.2, -0.6)",0.0
"[0, 200)","[-0.6, 0)",0.0
"[0, 200)","[0, 0.6)",0.0
"[0, 200)","[0.6, 1.2)",0.07512907587665073
"[0, 200)","[1.2, 1.8)",0.08227845066993808
"[0, 200)","[1.8, 2.4)",0.09982589118660833
"[200, 400)","[-2.4, -1.8)",0.0
"[200, 400)","[-1.8, -1.2)",0.0
"[200, 400)","[-1.2, -0.6)",0.07224284196056521
"[200, 400)","[-0.6, 0)",0.07909168194947208
"[200, 400)","[0, 0.6)",0.08673243945782605
"[200, 400)","[0.6, 1.2)",0.12300501699273225
"[200, 400)","[1.2, 1.8)",0.0
"[200, 400)","[1.8, 2.4)",0.07042283181440262
"[400, 800)","[-2.4, -1.8)",0.08205377732032376
"[400, 800)","[-1.8, -1.2)",0.08575357744349489
"[400, 800)","[-1.2, -0.6)",0.05854876504882553
"[400, 800)","[-0.6, 0)",0.0
"[400, 800)","[0, 0.6)",0.07157339291166072
"[400, 800)","[0.6, 1.2)",0.08349386332151297
"[400, 800)","[1.2, 1.8)",0.07195659913631446
"[400, 800)","[1.8, 2.4)",0.08718588302230394
"[800, 1600)","[-2.4, -1.8)",0.0
"[800, 1600)","[-1.8, -1.2)",0.07223839941777707
"[800, 1600)","[-1.2, -0.6)",0.096512791186371
"[800, 1600)","[-0.6, 0)",0.09590201383913861
"[800, 1600)","[0, 0.6)",0.0343082776077623
"[800, 1600)","[0.6, 1.2)",0.0
"[800, 1600)","[1.2, 1.8)",0.06695154007969709
"[800, 1600)","[1.8, 2.4)",0.0901987175685425
"[1600, 3200)","[-2.4, -1.8)",0.11772981422479811
"[1600, 3200)","[-1.8, -1.2)",0.23221753054688615
"[1600, 3200)","[-1.2, -0.6)",0.0
"[1600, 3200)","[-0.6, 0)",0.06030332526660257
"[1600, 3200)","[0, 0.6)",0.0852312432267313
"[1600, 3200)","[0.6, 1.2)",0.05887352461428996
"[1600, 3200)","[1.2, 1.8)",0.0
"[1600, 3200)","[1.8, 2.4)",0.0
