,p,M(p)
0,"(400.0, 500.0)",0.031244647601942382
1,"(500.0, 600.0)",0.03180248689806234
2,"(600.0, 800.0)",0.03538332498406334
3,"(800.0, 1000.0)",0.03926494719461411
4,"(1000.0, 1500.0)",0.047555392600098986
5,"(1500.0, 2000.0)",0.051869183622670643
6,"(2000.0, 3000.0)",0.05699858700215185
7,"(3000.0, 7000.0)",0.06815304531316115
8,"(7000.0, 10000.0)",0.0
