,p,M(p)
0,"(400.0, 500.0)",0.46153846153846156
1,"(500.0, 600.0)",0.3018867924528302
2,"(600.0, 800.0)",0.40707964601769914
3,"(800.0, 1000.0)",0.43373493975903615
4,"(1000.0, 1500.0)",0.5
5,"(1500.0, 2000.0)",0.2894736842105263
6,"(2000.0, 3000.0)",0.23076923076923078
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
