,p,M(p)
0,"(400.0, 500.0)",0.17464772431744896
1,"(500.0, 600.0)",0.17885849435187073
2,"(600.0, 800.0)",0.19052810499410539
3,"(800.0, 1000.0)",0.20086842594968404
4,"(1000.0, 1500.0)",0.18144128941987978
5,"(1500.0, 2000.0)",0.17657472597672827
6,"(2000.0, 3000.0)",0.22389759991930203
7,"(3000.0, 7000.0)",0.4885793057856329
8,"(7000.0, 10000.0)",0.0
