,p,M(p)
0,"(400.0, 500.0)",0.0363017541020925
1,"(500.0, 600.0)",0.036812845856549516
2,"(600.0, 800.0)",0.04010190290302773
3,"(800.0, 1000.0)",0.0445398053818222
4,"(1000.0, 1500.0)",0.04867678974706218
5,"(1500.0, 2000.0)",0.05438425270815863
6,"(2000.0, 3000.0)",0.06385810537723373
7,"(3000.0, 7000.0)",0.07521001700559576
8,"(7000.0, 10000.0)",0.0
