,p,M(p)
0,"(400.0, 500.0)",0.06837453412631524
1,"(500.0, 600.0)",0.06557488169431568
2,"(600.0, 800.0)",0.05891738551402581
3,"(800.0, 1000.0)",0.05204524975185995
4,"(1000.0, 1500.0)",0.044572245116595084
5,"(1500.0, 2000.0)",0.04173382003383036
6,"(2000.0, 3000.0)",0.04276363845099646
7,"(3000.0, 7000.0)",0.037372464293145835
8,"(7000.0, 10000.0)",0.0
