,p,M(p)
0,"(400.0, 500.0)",0.4909090909090909
1,"(500.0, 600.0)",0.4563106796116505
2,"(600.0, 800.0)",0.4426229508196721
3,"(800.0, 1000.0)",0.36486486486486486
4,"(1000.0, 1500.0)",0.41935483870967744
5,"(1500.0, 2000.0)",0.5
6,"(2000.0, 3000.0)",0.16666666666666666
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
