,p,M(p)
0,"(400.0, 500.0)",0.05126835627143949
1,"(500.0, 600.0)",0.045888674365474585
2,"(600.0, 800.0)",0.04260345589335838
3,"(800.0, 1000.0)",0.03987826182114525
4,"(1000.0, 1500.0)",0.037201861570616085
5,"(1500.0, 2000.0)",0.036211305633050875
6,"(2000.0, 3000.0)",0.042386948154456885
7,"(3000.0, 7000.0)",0.027139476925928607
8,"(7000.0, 10000.0)",0.0
