,p,M(p)
0,"(400.0, 500.0)",0.08511192087454451
1,"(500.0, 600.0)",0.07633152947878097
2,"(600.0, 800.0)",0.07297297297297298
3,"(800.0, 1000.0)",0.062365975696926375
4,"(1000.0, 1500.0)",0.05319784817692767
5,"(1500.0, 2000.0)",0.0453257790368272
6,"(2000.0, 3000.0)",0.05
7,"(3000.0, 7000.0)",0.0625
8,"(7000.0, 10000.0)",0.0
