,p,M(p)
0,"(400.0, 500.0)",0.055769859567698817
1,"(500.0, 600.0)",0.07077648872926577
2,"(600.0, 800.0)",0.07464536145376316
3,"(800.0, 1000.0)",0.06111851972409291
4,"(1000.0, 1500.0)",0.037152027977916904
5,"(1500.0, 2000.0)",0.06521581762253136
6,"(2000.0, 3000.0)",0.06592229541517397
7,"(3000.0, 7000.0)",0.07460667894018068
8,"(7000.0, 10000.0)",0.0
