,p,M(p)
0,"(400.0, 500.0)",0.04703211157963023
1,"(500.0, 600.0)",0.04352941176470588
2,"(600.0, 800.0)",0.03683464885650678
3,"(800.0, 1000.0)",0.029605724708853656
4,"(1000.0, 1500.0)",0.029389825451290468
5,"(1500.0, 2000.0)",0.026004728132387706
6,"(2000.0, 3000.0)",0.03008849557522124
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
