,p,M(p)
0,"(400.0, 500.0)",0.0979020979020979
1,"(500.0, 600.0)",0.03643724696356275
2,"(600.0, 800.0)",0.07397959183673469
3,"(800.0, 1000.0)",0.08582089552238806
4,"(1000.0, 1500.0)",0.04337899543378995
5,"(1500.0, 2000.0)",0.05263157894736842
6,"(2000.0, 3000.0)",0.045454545454545456
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
