,p,M(p)
0,"(400.0, 500.0)",0.06521537982658697
1,"(500.0, 600.0)",0.07517758428424892
2,"(600.0, 800.0)",0.05903617048727419
3,"(800.0, 1000.0)",0.0476811968312147
4,"(1000.0, 1500.0)",0.04316014313317554
5,"(1500.0, 2000.0)",0.047041347342649885
6,"(2000.0, 3000.0)",0.017215689186175717
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
