,p,M(p)
0,"(400.0, 500.0)",0.04963650745479713
1,"(500.0, 600.0)",0.044448553242645045
2,"(600.0, 800.0)",0.04009032804850316
3,"(800.0, 1000.0)",0.03178841913463578
4,"(1000.0, 1500.0)",0.028830208585806212
5,"(1500.0, 2000.0)",0.028098938478641106
6,"(2000.0, 3000.0)",0.027452381566717636
7,"(3000.0, 7000.0)",0.016144102162656118
8,"(7000.0, 10000.0)",0.0
