,p,M(p)
0,"[400, 500)",0.24968889658270385
1,"[500, 600)",0.303099713080837
2,"[600, 800)",0.3181036941069909
3,"[800, 1000)",0.29698541569677295
4,"[1000, 1500)",0.26620152723150875
5,"[1500, 2000)",0.2603461158495042
6,"[2000, 3000)",0.27834663418430444
7,"[3000, 7000)",0.21023843998804126
8,"[7000, 10000)",0.0
