,p,M(p)
0,"(400.0, 500.0)",0.2150694952450622
1,"(500.0, 600.0)",0.25601374570446733
2,"(600.0, 800.0)",0.23667905824039653
3,"(800.0, 1000.0)",0.2225113858165257
4,"(1000.0, 1500.0)",0.20386740331491712
5,"(1500.0, 2000.0)",0.1902377972465582
6,"(2000.0, 3000.0)",0.17834394904458598
7,"(3000.0, 7000.0)",0.25
8,"(7000.0, 10000.0)",0.0
