,p,M(p)
0,"(400.0, 500.0)",0.06906572084275572
1,"(500.0, 600.0)",0.053651111965889745
2,"(600.0, 800.0)",0.058143145055643164
3,"(800.0, 1000.0)",0.04708456352567197
4,"(1000.0, 1500.0)",0.039412095180910434
5,"(1500.0, 2000.0)",0.04564047919286955
6,"(2000.0, 3000.0)",0.04874556638791175
7,"(3000.0, 7000.0)",0.018938505068002872
8,"(7000.0, 10000.0)",0.0
