,p,M(p)
0,"(400.0, 500.0)",0.09530483531885074
1,"(500.0, 600.0)",0.09855289421157684
2,"(600.0, 800.0)",0.11821266968325791
3,"(800.0, 1000.0)",0.11982134606499308
4,"(1000.0, 1500.0)",0.1328888888888889
5,"(1500.0, 2000.0)",0.14861995753715498
6,"(2000.0, 3000.0)",0.17141162514827996
7,"(3000.0, 7000.0)",0.2023529411764706
8,"(7000.0, 10000.0)",0.0
